year,round,pick_overall,round_pick,person_id,person_name,team,signed,bonus,pick_value,school
2019,10,308,21,686649,Jonathan Embry,Tampa Bay Rays,True,67500,143000,Liberty University
2019,10,309,22,687063,Jack Yalowitz,Colorado Rockies,True,5000,142700,University of Illinois
2019,10,310,23,687161,Zach Hart,Cleveland Guardians,True,5000,142500,Franklin Pierce University
2019,10,311,24,687852,Zac Ching,Los Angeles Dodgers,True,2500,142300,VCU
2019,10,312,25,689134,Wyatt Hendrie,Chicago Cubs,True,0,142200,Antelope Valley Col
2019,10,313,26,687905,Taylor Floyd,Milwaukee Brewers,True,139700,142200,Texas Tech
2019,10,314,27,685808,Patrick McColl,Athletics,True,20000,142200,Harvard
2019,10,315,28,687765,Mitch Spence,New York Yankees,True,122500,142200,USC Aiken
2019,10,316,29,667690,C.J. Stubbs,Houston Astros,True,85000,142200,USC
2019,10,317,30,679663,Stephen Scott,Boston Red Sox,True,50000,142200,Vanderbilt
2019,11,318,1,669898,Andrew Daschbach,Baltimore Orioles,True,250000,,Stanford
2019,11,319,2,686469,Vinnie Pasquantino,Kansas City Royals,True,125000,,Old Dominion
2019,11,320,3,687436,Victor Torres,Chicago White Sox,True,175000,,International Baseball Academy
2019,11,321,4,687424,Anthony Maldonado,Miami Marlins,True,125000,,Bethune-Cookman University
2019,11,322,5,669111,John McMillon,Detroit Tigers,True,0,,Texas Tech
2019,11,323,6,683739,Mason Feole,San Diego Padres,True,0,,Connecticut
2019,11,324,7,687601,Wendell Marrero,Cincinnati Reds,True,125000,,Puerto Rico Baseball Academy
2019,11,325,8,686957,Nick Lockhart,Texas Rangers,True,0,,Woodgrove HS
2019,11,326,9,686790,Trevor McDonald,San Francisco Giants,True,800000,,George County HS
2019,11,327,10,688774,Nick Neal,Toronto Blue Jays,True,125000,,Randleman HS
2019,11,328,11,687504,Jordan Martinson,New York Mets,True,0,,Dallas Baptist
2019,11,329,12,681479,Tanner Brubaker,Minnesota Twins,True,200000,,University of California - Irvine
2019,11,330,13,686984,Marcus Lee Sang,Philadelphia Phillies,True,440000,,Northern HS
2019,11,331,14,687143,Brent Killam,Los Angeles Angels,True,0,,Georgetown
2019,11,332,15,680235,Nick Snyder,Arizona Diamondbacks,True,125000,,West Virginia
2019,11,333,16,686793,J.T. Arruda,Washington Nationals,True,250000,,Fresno State
2019,11,334,17,687749,Jase Bowen,Pittsburgh Pirates,True,392500,,Toledo Central Catholic HS
2019,11,335,18,674086,Connor Lunn,St. Louis Cardinals,True,125000,,USC
2019,11,336,19,670190,Carter Bins,Seattle Mariners,True,350000,,Fresno State
2019,11,337,20,687093,Vaughn Grissom,Atlanta Braves,True,347500,,Hagerty HS
2019,11,338,21,687083,Ben Troike,Tampa Bay Rays,True,125000,,University of Illinois
2019,11,339,22,668736,Mike Ruff,Colorado Rockies,True,200000,,Florida Atlantic
2019,11,340,23,679777,Nick Mikolajchak,Cleveland Guardians,True,125000,,Sam Houston State
2019,11,341,24,669188,Logan Boyer,Los Angeles Dodgers,True,297500,,San Diego State
2019,11,342,25,686644,Mack Chambers,Chicago Cubs,True,0,,Seminole State
2019,11,343,26,689287,Brock Begue,Milwaukee Brewers,True,125000,,Cuyahoga CC
2019,11,344,27,687957,Dustin Harris,Athletics,True,250000,,St. Petersburg College
2019,11,345,28,686554,Oliver Dunn,New York Yankees,True,137500,,Utah
2019,11,346,29,687473,Ryan Gusto,Houston Astros,True,421699,,Florida SouthWestern State College
2019,11,347,30,687187,Sebastian Keane,Boston Red Sox,True,0,,North Andover HS
2019,12,348,1,669704,Kade Strowd,Baltimore Orioles,True,125000,,West Virginia
2019,12,349,2,686675,Adam Lukas,Kansas City Royals,True,125000,,Evansville
2019,12,350,3,687113,Misael Gonzalez,Chicago White Sox,True,185000,,Leadership Christian Academy
2019,12,351,4,687070,Chris Mokma,Miami Marlins,True,0,,Holland HS
2019,12,352,5,687144,Corey Joyce,Detroit Tigers,True,125000,,North Carolina Central University
2019,12,353,6,669101,Matthew Acosta,San Diego Padres,True,100000,,USC
2019,12,354,7,687073,Yan Contreras,Cincinnati Reds,True,249000,,Puerto Rico Baseball Academy
2019,12,355,8,686560,Gavin Collyer,Texas Rangers,True,585000,,Mountain View HS
2019,12,356,9,686819,Chris Wright,San Francisco Giants,True,125000,,Bryant University
2019,12,357,10,687857,Sam Ryan,Toronto Blue Jays,True,125000,,VCU
2019,12,358,11,663858,Antoine Duplantis,New York Mets,True,85000,,LSU
2019,12,359,12,668855,Sean Mooney,Minnesota Twins,True,125000,,St. John's
2019,12,360,13,689909,Jadiel Sanchez,Philadelphia Phillies,True,300000,,Natividad Rodriguez HS
2019,12,361,14,669081,Jack Dashwood,Los Angeles Angels,True,125000,,UC Santa Barbara
2019,12,362,15,683008,Avery Short,Arizona Diamondbacks,True,922500,,Southport HS
2019,12,363,16,687377,Orlando Ribalta,Washington Nationals,True,125000,,Miami Dade CC Kendall
2019,12,364,17,668740,Kyle Wilkie,Pittsburgh Pirates,True,125000,,Clemson
2019,12,365,18,689256,Patrick Romeri,St. Louis Cardinals,True,200000,,IMG Academy
2019,12,366,19,676677,Antoine Mistico,Seattle Mariners,True,125000,,Gateway CC
2019,12,367,20,687715,Andy Samuelson,Atlanta Braves,True,125000,,Wabash Valley College
2019,12,368,21,686765,Nick Sogard,Tampa Bay Rays,True,125000,,Loyola Marymount University
2019,12,369,22,683766,Christian Koss,Colorado Rockies,True,180000,,University of California - Irvine
2019,12,370,23,687198,Allan Hernandez,Cleveland Guardians,True,140000,,Miami Christian School
2019,12,371,24,680454,Mitchell Tyranski,Los Angeles Dodgers,True,125000,,Michigan State
2019,12,372,25,685801,Hunter Bigge,Chicago Cubs,True,125000,,Harvard
2019,12,373,26,687828,Arman Sabouri,Milwaukee Brewers,True,125000,,California
2019,12,374,27,672013,T.J. Schofield-Sam,Athletics,True,320000,,North Park SS
2019,12,375,28,669243,Ryan Anderson,New York Yankees,True,125000,,Nevada
2019,12,376,29,684966,Garrett Gayle,Houston Astros,True,125000,,Rice
2019,12,377,30,676454,Brendan Cellucci,Boston Red Sox,True,345000,,Tulane
2019,13,378,1,669285,Dan Hammer,Baltimore Orioles,True,150000,,Pittsburgh
2019,13,379,2,686475,Tyler Tolbert,Kansas City Royals,True,125000,,Alabama - Birmingham
2019,13,380,3,686774,Cooper Bradford,Chicago White Sox,True,125000,,Florida Southern College
2019,13,381,4,669915,Zach King,Miami Marlins,True,125000,,Vanderbilt
2019,13,382,5,687028,Matt Walker,Detroit Tigers,True,125000,,Illinois State
2019,13,383,6,688162,Brandon Komar,San Diego Padres,True,125000,,Madison College
2019,13,384,7,666124,Luke Berryhill,Cincinnati Reds,True,149500,,South Carolina
2019,13,385,8,670391,Ben Anderson,Texas Rangers,True,125000,,SUNY - Binghamton
2019,13,386,9,687466,Harrison Freed,San Francisco Giants,True,100000,,Butler
2019,13,387,10,673893,Trevor Schwecke,Toronto Blue Jays,True,125000,,University of Wisconsin - Milwaukee
2019,13,388,11,687557,Blaine McIntosh,New York Mets,True,0,,Sycamore HS
2019,13,389,12,682250,Dylan Thomas,Minnesota Twins,True,100000,,Hawaii
2019,13,390,13,688410,Hunter Markwardt,Philadelphia Phillies,True,100000,,Oklahoma Christian University
2019,13,391,14,688014,Edwin Sanchez,Los Angeles Angels,True,0,,B You Academy
2019,13,392,15,689115,Cam Coursey,Arizona Diamondbacks,True,125000,,Georgia Gwinnett College
2019,13,393,16,686674,Jake Randa,Washington Nationals,True,300000,,Northwest Florida State
2019,13,394,17,668829,Chase Murray,Pittsburgh Pirates,True,125000,,Georgia Tech
2019,13,395,18,686845,Tommy Jew,St. Louis Cardinals,True,125000,,UC Santa Barbara
2019,13,396,19,681539,Reid Morgan,Seattle Mariners,True,125000,,South Carolina
2019,13,397,20,687074,Tyler Owens,Atlanta Braves,True,547500,,Trinity Catholic HS
2019,13,398,21,687488,Zach Huffins,Tampa Bay Rays,True,197500,,Arizona Western College
2019,13,399,22,684543,Daniel Cope,Colorado Rockies,True,125000,,Cal State Fullerton
2019,13,400,23,687588,Micah Pries,Cleveland Guardians,True,125000,,Point Loma Nazarene University
2019,13,401,24,681147,Jake Cantleberry,Los Angeles Dodgers,True,125000,,Missouri
2019,13,402,25,687863,Porter Hodge,Chicago Cubs,True,0,,Cottonwood Senior HS
2019,13,403,26,668859,Jackson Gillis,Milwaukee Brewers,True,0,,Vanderbilt
2019,13,404,27,684541,Sahid Valenzuela,Athletics,True,100000,,Cal State Fullerton
2019,13,405,28,670389,Nelson L. Alvarez,New York Yankees,True,125000,,South Florida
2019,13,406,29,687623,Kevin Holcomb,Houston Astros,True,175000,,Glendale College
2019,13,407,30,688029,Blake Loubier,Boston Red Sox,True,0,,Oviedo HS
2019,14,408,1,673765,Mason Janvrin,Baltimore Orioles,True,125000,,University of Central Missouri
2019,14,409,2,663771,Justin Hooper,Kansas City Royals,True,125000,,UCLA
2019,14,410,3,686842,McKinley Moore,Chicago White Sox,True,100000,,University of Arkansas - Little Rock
2019,14,411,4,687922,Easton Lucas,Miami Marlins,True,75000,,Pepperdine University
2019,14,412,5,682247,Ted Stuka,Detroit Tigers,True,0,,UC San Diego
2019,14,413,6,686938,Bodi Rascon,San Diego Padres,True,432500,,Decatur HS
2019,14,414,7,663446,Garrett Wolforth,Cincinnati Reds,True,25000,,Nova Southeastern University
2019,14,415,8,689152,Adam Berghorst,Texas Rangers,True,0,,Zeeland East HS
2019,14,416,9,687159,Nick Morreale,San Francisco Giants,True,125000,,Georgetown
2019,14,417,10,687771,Eric Rivera,Toronto Blue Jays,True,125000,,Florida Atlantic
2019,14,418,11,663772,Kennie Taylor,New York Mets,True,10000,,Duke
2019,14,419,12,689520,Cody Laweryson,Minnesota Twins,True,80000,,University of Maine - Orono
2019,14,420,13,685287,Chris Micheles,Philadelphia Phillies,True,100000,,Washington
2019,14,421,14,670219,Zac Kristofak,Los Angeles Angels,True,125000,,Georgia
2019,14,422,15,670076,Lyle Lin,Arizona Diamondbacks,True,125000,,Arizona State
2019,14,423,16,686731,Lucas Knowles,Washington Nationals,True,136980,,Central Arizona College
2019,14,424,17,687823,Aaron Shackelford,Pittsburgh Pirates,True,10000,,The Masters University
2019,14,425,18,687848,Tyler Statler,St. Louis Cardinals,True,300000,,Hononegah HS
2019,14,426,19,687518,Patrick Frick,Seattle Mariners,True,100000,,Wake Forest
2019,14,427,20,687991,Jared Johnson,Atlanta Braves,True,257500,,Smithville HS
2019,14,428,21,673726,Logan Allen,Tampa Bay Rays,True,125000,,U Arkansas Ft Smith
2019,14,429,22,688030,Joe Aeilts,Colorado Rockies,True,110000,,Illinois State
2019,14,430,23,687705,Ike Freeman,Cleveland Guardians,True,125000,,North Carolina
2019,14,431,24,673920,Sean Mellen,Los Angeles Dodgers,True,125000,,Northeastern
2019,14,432,25,669026,Ryan Reynolds,Chicago Cubs,True,125000,,Texas
2019,14,433,26,687606,Paxton Schultz,Milwaukee Brewers,True,125000,,Utah Valley
2019,14,434,27,687104,Peyton Miller,Athletics,True,175000,,Tyler JC
2019,14,435,28,687344,Kevin Milam,New York Yankees,True,125000,,St. Marys
2019,14,436,29,663723,Derek West,Houston Astros,True,75000,,Pittsburgh
2019,14,437,30,687597,Jordan Beck,Boston Red Sox,True,0,,Hazel Green HS
2019,15,438,1,687160,Kyle Martin,Baltimore Orioles,True,125000,,Fordham
2019,15,439,2,684977,Sean Bretz,Kansas City Royals,True,0,,Houston
2019,15,440,3,673965,Caleb Freeman,Chicago White Sox,True,0,,Texas Tech
2019,15,441,4,687052,Javeon Cody,Miami Marlins,True,125000,,Alvin CC
2019,15,442,5,687841,Andrew Magno,Detroit Tigers,True,125000,,Ohio State
2019,15,443,6,683009,Andre Tarver,San Diego Padres,True,0,,Ringgold HS
2019,15,444,7,651016,Matt Lloyd,Cincinnati Reds,True,25000,,Indiana
2019,15,445,8,687085,Randon Hostert,Texas Rangers,True,0,,Bonneville HS
2019,15,446,9,666177,Carter Aldrete,San Francisco Giants,True,125000,,Arizona State
2019,15,447,10,686597,Michael Dominguez,Toronto Blue Jays,True,197500,,Jefferson HS
2019,15,448,11,687109,Mitch Ragan,New York Mets,True,10000,,Creighton
2019,15,449,12,686973,Louis Varland,Minnesota Twins,True,115000,,Concordia University
2019,15,450,13,687190,Adam Leverett,Philadelphia Phillies,True,150000,,Gordon State College
2019,15,451,14,666212,Greg Veliz,Los Angeles Angels,True,125000,,Miami
2019,15,452,15,687166,Austin Pope,Arizona Diamondbacks,True,100000,,Fairfield
2019,15,453,16,669389,Davis Moore,Washington Nationals,True,125000,,Fresno State
2019,15,454,17,687919,Garrett Leonard,Pittsburgh Pirates,True,25000,,Rollins College
2019,15,455,18,688009,David Vinsky,St. Louis Cardinals,True,100000,,Northwood University
2019,15,456,19,687088,Anthony Tomczak,Seattle Mariners,True,275000,,North Broward Prep HS
2019,15,457,20,685278,Connor Blair,Atlanta Braves,True,125000,,Washington
2019,15,458,21,689172,Brett Wisely,Tampa Bay Rays,True,125000,,Gulf Coast CC
2019,15,459,22,669936,Alex Haynes,Colorado Rockies,True,125000,,Walters State CC
2019,15,460,23,668998,Trey Benton,Cleveland Guardians,True,100000,,East Carolina
2019,15,461,24,687992,Joe Vranesh,Los Angeles Dodgers,True,125000,,St. Marys
2019,15,462,25,687926,Zach Bryant,Chicago Cubs,True,125000,,Jacksonville University
2019,15,463,26,687478,Cam Devanney,Milwaukee Brewers,True,10000,,Elon University
2019,15,464,27,663848,Josh Watson,Athletics,True,10000,,TCU
2019,15,465,28,687607,Edgar Barclay,New York Yankees,True,125000,,CSU Bakersfield
2019,15,466,29,680423,Cole McDonald,Houston Astros,True,1000,,Iowa
2019,15,467,30,686446,Aaron Roberts,Boston Red Sox,True,0,,Desert Oasis HS
2019,16,468,1,688004,Shelton Perkins,Baltimore Orioles,True,100000,,James Madison University
2019,16,469,2,687995,Erick Figueroa,Kansas City Royals,True,0,,Juan Jose Maunez HS
2019,16,470,3,687554,DJ Gladney,Chicago White Sox,True,225000,,Illiana Christian HS
2019,16,471,4,677053,Andrew Nardi,Miami Marlins,True,125000,,Arizona
2019,16,472,5,669096,Kona Quiggle,Detroit Tigers,True,125000,,Grand Canyon University
2019,16,473,6,687476,Robert Briley,San Diego Padres,True,125000,,Seminole State
2019,16,474,7,687250,Jason Parker,Cincinnati Reds,True,125000,,North Carolina State
2019,16,475,8,687423,Triston Polley,Texas Rangers,True,5000,,Indiana State
2019,16,476,9,668785,Brandon Martorano,San Francisco Giants,True,125000,,North Carolina
2019,16,477,10,687855,Jackxarel Lebron,Toronto Blue Jays,True,125000,,International Baseball Academy
2019,16,478,11,687090,Nic Gaddis,New York Mets,True,5000,,Jacksonville State
2019,16,479,12,662914,Ryan Shreve,Minnesota Twins,True,50000,,University of the Pacific
2019,16,480,13,674679,Chris Cornelius,Philadelphia Phillies,True,120000,,Missouri
2019,16,481,14,668660,Dakota Donovan,Los Angeles Angels,True,0,,Central Arizona College
2019,16,482,15,686809,Brock Jones,Arizona Diamondbacks,True,550000,,William F. West HS
2019,16,483,16,687850,Junior Martina,Washington Nationals,True,100000,,Western Oklahoma State
2019,16,484,17,670250,Eli Wilson,Pittsburgh Pirates,True,125000,,Minnesota
2019,16,485,18,689431,Thomas Hart,St. Louis Cardinals,True,200000,,Wakeland HS
2019,16,486,19,686827,Logan Rinehart,Seattle Mariners,True,100000,,California Baptist University
2019,16,487,20,683155,Joey Estes,Atlanta Braves,True,500000,,Paraclete HS
2019,16,488,21,675981,Joe Gobillot,Tampa Bay Rays,True,222500,,Vanderbilt
2019,16,489,22,663679,Trysten Barlow,Colorado Rockies,True,125000,,Mississippi State
2019,16,490,23,669437,Jordan Jones,Cleveland Guardians,True,100000,,Washington
2019,16,491,24,687900,Andrew Baker,Los Angeles Dodgers,True,0,,Chipola College
2019,16,492,25,688016,Johzan Oquendo,Chicago Cubs,True,125000,,Leadership Christian Academy
2019,16,493,26,670168,Mike Wilson,Milwaukee Brewers,True,100000,,SUNY Stony Brook
2019,16,494,27,669620,Brady Basso,Athletics,True,75000,,Oklahoma State
2019,16,495,28,687960,Shaine McNeely,New York Yankees,True,125000,,Hope International U
2019,16,496,29,680751,Dexter Jordan,Houston Astros,True,90000,,Pearl River CC
2019,16,497,30,671104,Oraj Anu,Boston Red Sox,True,0,,George Wallace CC
2019,17,498,1,669682,Morgan McSweeney,Baltimore Orioles,True,125000,,Wake Forest
2019,17,499,2,679668,A.J. Franklin,Kansas City Royals,True,125000,,Vanderbilt
2019,17,500,3,690319,Jeremiah Burke,Chicago White Sox,True,125000,,Georgetown
2019,17,501,4,687859,Troy Johnston,Miami Marlins,True,125000,,Gonzaga
2019,17,502,5,670191,A.J. Block,Detroit Tigers,True,0,,Washington State
2019,17,503,6,687056,Jared Alvarez-Lopez,San Diego Padres,True,0,,Cypress Ranch HS
2019,17,504,7,663532,Patrick Raby,Cincinnati Reds,True,0,,Vanderbilt
2019,17,505,8,687355,Connor Housley,Texas Rangers,True,0,,Sandy Creek HS
2019,17,506,9,669070,Connor Cannon,San Francisco Giants,True,0,,University of California - Riverside
2019,17,507,10,686558,Jared DiCesare,Toronto Blue Jays,True,50000,,George Mason
2019,17,508,11,687321,Dan Goggin,New York Mets,True,10000,,James Madison University
2019,17,509,12,683328,Antoine Jean,Minnesota Twins,True,0,,Edouard Montpetit HS
2019,17,510,13,682000,Hunter Milam,Philadelphia Phillies,True,127000,,Gulf Coast CC
2019,17,511,14,669155,Brandon White,Los Angeles Angels,True,125000,,West Virginia
2019,17,512,15,687479,Nick Grande,Arizona Diamondbacks,True,75000,,SUNY Stony Brook
2019,17,513,16,686294,Amos Willingham,Washington Nationals,True,125000,,Georgia Tech
2019,17,514,17,689877,Ryan Harbin,Pittsburgh Pirates,True,397500,,Bartow Senior HS
2019,17,515,18,687459,Michael YaSenka,St. Louis Cardinals,True,75000,,Eastern Illinois
2019,17,516,19,687945,Dutch Landis,Seattle Mariners,True,284000,,Liberty HS
2019,17,517,20,681897,Alec Barger,Atlanta Braves,True,125000,,North Carolina State
2019,17,518,21,688953,Trevor Brigden,Tampa Bay Rays,True,5000,,Okanahan College
2019,17,519,22,686586,Zak Baayoun,Colorado Rockies,True,100000,,Long Beach State
2019,17,520,23,686659,Julian Escobedo,Cleveland Guardians,True,125000,,San Diego State
2019,17,521,24,687034,Brandon Wulff,Los Angeles Dodgers,True,75000,,Stanford
2019,17,522,25,687990,Tanner Jesson-Dalton,Chicago Cubs,True,5000,,Sacramento State
2019,17,523,26,690652,Kelvin Bender,Milwaukee Brewers,True,125000,,Junipero Serra HS
2019,17,524,27,687784,Vince Coletti,Athletics,True,1500,,Florida Atlantic
2019,17,525,28,668792,Pat DeMarco,New York Yankees,True,297,,Vanderbilt
2019,17,526,29,686653,Danny Cody,Houston Astros,True,1000,,Baldwin-Wallace Col
2019,17,527,30,690622,Alex Erro,Boston Red Sox,True,125000,,Northwestern
2019,18,528,1,676329,Malachi Emond,Baltimore Orioles,True,1000,,New Mexico
2019,18,529,2,687022,Burle Dixon,Kansas City Royals,True,125000,,Cosumnes River College
2019,18,530,3,671111,Sammy Peralta,Chicago White Sox,True,85000,,University of Tampa
2019,18,531,4,670236,Dustin Skelton,Miami Marlins,True,0,,Mississippi State
2019,18,532,5,687536,Jared Mang,Detroit Tigers,True,4000,,New Mexico
2019,18,533,6,690495,Andrew Dean,San Diego Padres,True,5000,,University of Illinois - Springfield
2019,18,534,7,674022,Jason Ruffcorn,Cincinnati Reds,True,0,,Oklahoma
2019,18,535,8,687847,Marc Church,Texas Rangers,True,300000,,North Atlanta HS
2019,18,536,9,686972,Cole Waites,San Francisco Giants,True,100000,,University of West Alabama
